line_idx,rec_idx,bbox
0,1,"[429, 268, 1257, 652]"
0,1,"[645, 397, 791, 635]"
0,1,"[586, 592, 1017, 3212]"
0,1,"[357, 230, 974, 651]"
0,1,"[509, 567, 1364, 772]"
0,1,"[546, 606, 1270, 1006]"
0,1,"[549, 568, 759, 3146]"
0,1,"[241, 526, 1208, 636]"
0,1,"[679, 526, 1189, 883]"
0,1,"[300, 580, 1265, 3197]"
0,1,"[391, 570, 693, 772]"
0,1,"[608, 559, 1314, 3105]"
0,1,"[769, 526, 1075, 925]"
0,1,"[84, 529, 993, 736]"
0,1,"[216, 698, 1006, 3153]"
0,1,"[270, 469, 1302, 915]"
0,1,"[485, 700, 907, 3138]"
0,1,"[409, 261, 1222, 717]"
0,1,"[476, 676, 1253, 3191]"
0,1,"[459, 664, 974, 954]"
0,1,"[716, 472, 1151, 3187]"
0,1,"[289, 479, 1102, 758]"
0,1,"[714, 259, 1045, 883]"
0,1,"[729, 581, 1122, 3105]"
0,1,"[127, 664, 818, 1009]"
0,1,"[189, 527, 853, 3139]"
0,1,"[243, 655, 1088, 916]"
0,1,"[305, 526, 1154, 693]"
0,1,"[360, 228, 1031, 3196]"
0,1,"[407, 631, 791, 740]"
0,1,"[944, 472, 1350, 3188]"
0,1,"[83, 466, 1412, 1089]"
0,1,"[137, 265, 1297, 742]"
0,1,"[165, 490, 1265, 642]"
0,1,"[99, 124, 1258, 624]"
0,1,"[159, 522, 928, 2206]"
0,1,"[220, 516, 1218, 1129]"
0,1,"[299, 462, 1193, 632]"
0,1,"[632, 123, 1256, 2197]"
0,1,"[370, 507, 1180, 2185]"
0,1,"[563, 125, 1305, 884]"
0,1,"[445, 501, 1430, 617]"
0,1,"[708, 630, 1098, 2216]"
0,1,"[225, 459, 1218, 677]"
0,1,"[641, 116, 943, 1061]"
0,1,"[278, 478, 1346, 2219]"
0,1,"[339, 472, 1295, 804]"
0,1,"[379, 126, 784, 2216]"
0,1,"[418, 465, 1130, 973]"
0,1,"[460, 468, 818, 2208]"
0,1,"[656, 120, 1373, 870]"
0,1,"[628, 462, 998, 921]"
0,1,"[585, 497, 1370, 2218]"
0,1,"[625, 770, 1091, 892]"
0,1,"[650, 530, 728, 3152]"
0,1,"[674, 522, 965, 1099]"
0,1,"[82, 578, 1145, 3141]"
0,1,"[94, 518, 1384, 893]"
0,1,"[129, 581, 1176, 934]"
0,1,"[464, 778, 1179, 3144]"
0,1,"[189, 525, 1317, 721]"
0,1,"[545, 566, 1025, 3205]"
0,1,"[511, 534, 1405, 624]"
0,1,"[514, 131, 1003, 855]"
0,1,"[716, 491, 1374, 2231]"
0,1,"[98, 565, 1372, 648]"
0,1,"[147, 553, 830, 1102]"
0,1,"[202, 552, 1324, 3093]"
0,1,"[268, 551, 1202, 892]"
0,1,"[323, 545, 741, 3156]"
0,1,"[385, 540, 1085, 677]"
0,1,"[555, 682, 1170, 3153]"
0,1,"[590, 117, 1308, 1475]"
0,1,"[494, 198, 1119, 1637]"
0,1,"[894, 151, 1207, 1788]"
0,1,"[982, 201, 1236, 1534]"
0,1,"[644, 550, 855, 2301]"
0,1,"[594, 303, 1107, 1509]"
0,1,"[692, 612, 1229, 2049]"
0,1,"[1080, 766, 1322, 1791]"
0,1,"[545, 116, 1053, 692]"
0,1,"[594, 379, 1309, 1633]"
0,1,"[434, 202, 1243, 1528]"
0,1,"[758, 152, 1085, 1784]"
0,1,"[495, 205, 1182, 1847]"
0,1,"[552, 197, 1044, 1573]"
0,1,"[683, 455, 1199, 1537]"
0,1,"[928, 193, 1303, 1645]"
0,1,"[428, 195, 831, 1802]"
0,1,"[820, 548, 1055, 2251]"
0,1,"[498, 288, 745, 1671]"
0,1,"[526, 336, 737, 1852]"
0,1,"[944, 189, 1197, 651]"
0,1,"[713, 169, 1290, 501]"
0,1,"[463, 147, 989, 1846]"
0,1,"[796, 319, 1268, 1786]"
0,1,"[708, 1513, 1282, 1785]"
0,1,"[433, 194, 935, 1656]"
0,1,"[641, 114, 1269, 642]"
0,1,"[544, 219, 1163, 1057]"
0,1,"[334, 188, 1190, 1809]"
0,1,"[497, 530, 1325, 1847]"
0,1,"[679, 115, 900, 599]"
0,1,"[570, 205, 1307, 2254]"
0,1,"[762, 208, 1176, 934]"
0,1,"[690, 242, 1171, 713]"
0,1,"[541, 352, 1054, 2284]"
0,1,"[411, 486, 1311, 1994]"
0,1,"[982, 230, 1286, 535]"
0,1,"[572, 241, 986, 1717]"
0,1,"[528, 338, 850, 1586]"
0,1,"[340, 465, 797, 1760]"
0,1,"[761, 217, 1228, 1741]"
0,1,"[586, 544, 1103, 1695]"
0,1,"[899, 244, 1269, 642]"
0,1,"[460, 630, 1351, 1596]"
0,1,"[845, 187, 1069, 336]"
0,1,"[740, 350, 967, 1698]"
0,1,"[540, 1401, 1235, 1844]"
0,1,"[616, 888, 978, 1856]"
0,1,"[478, 110, 747, 2044]"
0,1,"[610, 456, 909, 1789]"
0,1,"[609, 486, 1311, 1832]"
0,1,"[853, 208, 1379, 1839]"
0,1,"[630, 207, 1030, 900]"
0,1,"[872, 488, 1371, 1794]"
0,1,"[803, 362, 1152, 1838]"
0,1,"[598, 189, 1077, 1713]"
0,1,"[548, 144, 849, 505]"
0,1,"[675, 604, 1197, 1791]"
0,1,"[721, 186, 1247, 532]"
0,1,"[452, 248, 1192, 1716]"
0,1,"[449, 112, 898, 713]"
0,1,"[664, 617, 1190, 1797]"
0,1,"[488, 246, 1200, 409]"
0,1,"[659, 198, 1273, 1495]"
0,1,"[843, 278, 1303, 1739]"
0,1,"[614, 186, 1202, 2045]"
0,1,"[765, 245, 1097, 1897]"
0,1,"[520, 705, 1404, 1959]"
0,1,"[638, 123, 1298, 221]"
0,1,"[632, 285, 1110, 540]"
0,1,"[819, 615, 1204, 1896]"
0,1,"[668, 126, 1375, 1631]"
0,1,"[466, 1534, 1110, 1955]"
0,1,"[434, 155, 883, 287]"
0,1,"[938, 533, 1171, 1890]"
0,1,"[1156, 450, 1358, 1597]"
0,1,"[883, 274, 1078, 2051]"
0,1,"[757, 148, 1185, 1578]"
0,1,"[771, 122, 1239, 1890]"
0,1,"[574, 153, 1325, 1628]"
0,1,"[679, 119, 1276, 1567]"
0,1,"[540, 128, 1417, 663]"
0,1,"[561, 123, 1131, 1646]"
0,1,"[649, 626, 1228, 1947]"
0,1,"[901, 121, 1173, 1945]"
0,1,"[770, 505, 1358, 2048]"
0,1,"[820, 466, 1184, 1950]"
0,1,"[552, 1603, 1066, 1954]"
0,1,"[437, 1627, 1246, 2048]"
0,1,"[533, 143, 1201, 1649]"
0,1,"[490, 204, 1373, 1562]"
0,1,"[912, 236, 1298, 1899]"
0,1,"[447, 153, 1132, 547]"
0,1,"[618, 508, 1271, 800]"
0,1,"[575, 183, 868, 1951]"
0,1,"[509, 153, 1300, 807]"
0,1,"[554, 346, 1130, 648]"
0,1,"[883, 614, 1418, 1485]"
0,1,"[343, 1644, 575, 1904]"
0,1,"[456, 199, 849, 1731]"
0,1,"[520, 161, 1289, 1576]"
0,1,"[569, 190, 965, 2301]"
0,1,"[496, 351, 1346, 1909]"
0,1,"[447, 501, 1200, 1913]"
0,1,"[724, 117, 956, 1636]"
0,1,"[610, 777, 1022, 2116]"
0,1,"[335, 1013, 921, 1920]"
0,1,"[523, 283, 1344, 1496]"
0,1,"[592, 184, 678, 377]"
0,1,"[570, 119, 853, 2050]"
0,1,"[546, 181, 1204, 1625]"
0,1,"[934, 183, 1265, 969]"
0,1,"[771, 154, 1119, 1892]"
0,1,"[819, 157, 1226, 656]"
0,1,"[696, 181, 1114, 585]"
0,1,"[489, 259, 1009, 651]"
0,1,"[826, 125, 1292, 2041]"
0,1,"[740, 1008, 1055, 1617]"
0,1,"[336, 1641, 1117, 1970]"
0,1,"[438, 118, 913, 362]"
0,1,"[639, 447, 1271, 1898]"
0,1,"[1004, 166, 1399, 686]"
0,1,"[389, 121, 969, 1963]"
0,1,"[769, 162, 1254, 1602]"
0,1,"[637, 183, 934, 1902]"
0,1,"[1011, 536, 1205, 1610]"
0,1,"[432, 175, 1190, 1591]"
0,1,"[611, 660, 1031, 1655]"
0,1,"[692, 266, 1167, 922]"
0,1,"[901, 383, 1098, 891]"
0,1,"[565, 1385, 1114, 2001]"
0,1,"[717, 174, 1138, 1448]"
0,1,"[866, 429, 1237, 1684]"
0,1,"[1022, 216, 1211, 1988]"
0,1,"[796, 455, 1053, 692]"
0,1,"[448, 473, 1236, 1707]"
0,1,"[706, 143, 1035, 2290]"
0,1,"[836, 173, 1037, 422]"
0,1,"[437, 141, 1401, 1734]"
0,1,"[672, 110, 877, 2250]"
0,1,"[775, 286, 1423, 1500]"
0,1,"[454, 338, 1006, 1428]"
0,1,"[651, 285, 914, 1695]"
0,1,"[633, 265, 1077, 758]"
0,1,"[568, 293, 909, 500]"
0,1,"[654, 450, 1324, 2251]"
0,1,"[832, 398, 1220, 1488]"
0,1,"[853, 397, 1358, 1262]"
0,1,"[651, 391, 981, 1743]"
0,1,"[656, 291, 1290, 1345]"
0,1,"[658, 969, 994, 1795]"
0,1,"[477, 1636, 1196, 2001]"
0,1,"[747, 222, 1226, 702]"
0,1,"[568, 233, 994, 693]"
0,1,"[986, 387, 1289, 1341]"
0,1,"[891, 291, 1349, 823]"
0,1,"[790, 215, 1202, 1728]"
0,1,"[567, 264, 811, 706]"
0,1,"[411, 1489, 890, 1766]"
0,1,"[742, 385, 1127, 1384]"
0,1,"[726, 287, 1142, 599]"
0,1,"[718, 441, 1059, 2294]"
0,1,"[980, 293, 1314, 1297]"
0,1,"[612, 147, 988, 589]"
0,1,"[736, 224, 1006, 1773]"
0,1,"[498, 253, 1127, 1997]"
0,1,"[513, 644, 1155, 1347]"
0,1,"[617, 108, 1237, 1699]"
0,1,"[708, 291, 1027, 1997]"
0,1,"[483, 152, 883, 1056]"
0,1,"[693, 381, 1144, 1478]"
0,1,"[454, 256, 1296, 1760]"
0,1,"[535, 1291, 967, 1701]"
0,1,"[574, 455, 1116, 1998]"
0,1,"[729, 296, 970, 792]"
0,1,"[458, 1240, 1269, 1549]"
0,1,"[340, 265, 1389, 1649]"
0,1,"[885, 297, 1090, 1729]"
0,1,"[526, 454, 1083, 758]"
0,1,"[338, 641, 1185, 1700]"
0,1,"[515, 246, 1303, 1700]"
0,1,"[778, 440, 1254, 1694]"
0,1,"[521, 505, 1372, 1566]"
0,1,"[870, 970, 1068, 1739]"
0,1,"[1249, 249, 1312, 1665]"
0,1,"[489, 427, 1374, 879]"
0,1,"[874, 119, 1308, 643]"
0,1,"[562, 378, 1168, 1489]"
0,1,"[773, 183, 1305, 1838]"
0,1,"[654, 217, 961, 1489]"
0,1,"[840, 243, 1377, 700]"
0,1,"[867, 425, 1275, 1384]"
0,1,"[581, 104, 1252, 1772]"
0,1,"[657, 339, 990, 1744]"
0,1,"[578, 226, 1114, 1758]"
0,1,"[723, 220, 1088, 1740]"
0,1,"[673, 241, 1188, 1675]"
0,1,"[606, 146, 1092, 508]"
0,1,"[477, 299, 1271, 1698]"
0,1,"[867, 494, 1052, 2245]"
0,1,"[693, 471, 1212, 1737]"
0,1,"[510, 245, 1150, 2045]"
0,1,"[773, 243, 1172, 1848]"
0,1,"[490, 184, 921, 1805]"
0,1,"[442, 435, 1110, 1054]"
0,1,"[703, 305, 960, 590]"
0,1,"[632, 264, 1241, 1670]"
0,1,"[958, 638, 1268, 1740]"
0,1,"[520, 380, 1122, 1746]"
0,1,"[456, 302, 991, 1758]"
0,1,"[481, 114, 1071, 1751]"
0,1,"[428, 259, 803, 1532]"
0,1,"[668, 226, 1371, 633]"
0,1,"[508, 294, 828, 1388]"
0,1,"[706, 1470, 1279, 1993]"
0,1,"[632, 471, 942, 1431]"
0,1,"[529, 1200, 1319, 1757]"
0,1,"[583, 337, 1072, 602]"
0,1,"[478, 289, 1058, 1785]"
0,1,"[579, 405, 836, 1760]"
0,1,"[641, 414, 1250, 1498]"
0,1,"[439, 394, 1136, 2050]"
0,1,"[688, 465, 849, 2032]"
0,1,"[449, 421, 1244, 1788]"
0,1,"[847, 242, 1412, 1691]"
0,1,"[609, 238, 880, 341]"
0,1,"[516, 493, 1373, 1843]"
0,1,"[706, 640, 1237, 2298]"
0,1,"[791, 225, 1110, 789]"
0,2,"[266, 439, 1265, 1138]"
0,2,"[404, 433, 1201, 1649]"
0,2,"[1101, 1384, 1307, 1850]"
0,2,"[97, 448, 1001, 1389]"
0,2,"[379, 475, 1296, 805]"
0,2,"[986, 1539, 1303, 1910]"
0,2,"[618, 758, 1138, 1576]"
0,2,"[225, 427, 562, 521]"
0,2,"[560, 426, 1358, 960]"
0,2,"[853, 548, 1250, 1913]"
0,2,"[833, 540, 1387, 1593]"
0,2,"[339, 472, 779, 961]"
0,2,"[348, 442, 1174, 1512]"
0,2,"[805, 629, 1051, 973]"
0,2,"[165, 490, 978, 1566]"
0,2,"[218, 228, 1228, 1487]"
0,2,"[199, 309, 685, 1832]"
0,2,"[255, 301, 1190, 1889]"
0,2,"[660, 488, 1305, 1664]"
0,2,"[318, 293, 1140, 1615]"
0,2,"[106, 351, 763, 2032]"
0,2,"[840, 531, 1270, 946]"
0,2,"[170, 345, 1071, 702]"
0,2,"[222, 342, 1220, 1488]"
0,2,"[941, 621, 1199, 1724]"
0,2,"[259, 335, 1069, 1885]"
0,2,"[453, 669, 1364, 1022]"
0,2,"[166, 234, 923, 1560]"
0,2,"[228, 261, 810, 1568]"
0,2,"[113, 193, 774, 1994]"
0,2,"[109, 270, 1103, 608]"
0,2,"[164, 271, 1236, 1534]"
0,2,"[1088, 486, 1311, 934]"
0,2,"[297, 264, 1192, 719]"
0,2,"[112, 167, 986, 1555]"
0,2,"[110, 130, 1192, 1716]"
0,2,"[106, 307, 1312, 1600]"
0,2,"[108, 202, 1190, 546]"
0,2,"[302, 404, 887, 1595]"
0,2,"[708, 745, 896, 824]"
0,2,"[359, 398, 1090, 1528]"
0,2,"[639, 672, 1143, 1864]"
0,2,"[1080, 530, 1271, 1393]"
0,2,"[424, 394, 748, 1605]"
0,2,"[708, 921, 944, 1595]"
0,2,"[105, 461, 1298, 685]"
0,2,"[736, 539, 1117, 1684]"
0,2,"[163, 456, 1052, 969]"
0,2,"[219, 405, 1144, 1478]"
0,2,"[158, 326, 914, 1462]"
0,2,"[909, 720, 1303, 869]"
0,2,"[107, 384, 1190, 1537]"
0,2,"[207, 368, 930, 1500]"
0,2,"[526, 847, 1218, 1880]"
0,2,"[650, 756, 1091, 1636]"
0,2,"[300, 370, 1138, 1448]"
0,2,"[371, 366, 1169, 1592]"
0,2,"[796, 550, 1228, 1879]"
0,2,"[100, 424, 1033, 1625]"
0,2,"[573, 501, 1325, 1599]"
0,2,"[418, 304, 875, 652]"
0,2,"[944, 379, 1105, 1487]"
0,2,"[770, 403, 1312, 1770]"
0,2,"[880, 503, 1045, 1685]"
0,2,"[741, 1337, 1108, 1830]"
0,2,"[689, 306, 920, 1691]"
0,2,"[840, 380, 1341, 1447]"
0,2,"[828, 406, 990, 1822]"
0,2,"[532, 773, 1254, 1772]"
0,2,"[651, 519, 901, 1801]"
0,2,"[607, 708, 1290, 1751]"
0,2,"[591, 648, 994, 1797]"
0,2,"[871, 302, 1373, 1491]"
0,2,"[870, 394, 1324, 1340]"
0,2,"[578, 508, 1158, 1784]"
0,2,"[812, 703, 1373, 1782]"
0,2,"[926, 496, 1251, 1594]"
0,2,"[732, 544, 1041, 1384]"
0,2,"[737, 261, 1135, 1864]"
0,2,"[775, 254, 1187, 1695]"
0,2,"[637, 809, 1328, 1860]"
0,2,"[515, 767, 1300, 1698]"
0,2,"[733, 465, 977, 1852]"
0,2,"[540, 670, 735, 1718]"
0,2,"[693, 471, 1193, 1809]"
0,2,"[607, 696, 1042, 1869]"
0,2,"[1032, 258, 1386, 1665]"
0,2,"[586, 1005, 1068, 1389]"
0,2,"[927, 378, 1235, 1808]"
0,2,"[773, 264, 1291, 702]"
0,2,"[1000, 693, 1311, 1796]"
0,2,"[749, 259, 1125, 1598]"
0,2,"[781, 1099, 1271, 1675]"
0,2,"[841, 265, 1054, 427]"
0,2,"[888, 339, 1351, 1795]"
0,2,"[1019, 435, 1358, 1650]"
0,2,"[609, 384, 904, 1965]"
0,2,"[512, 1048, 1401, 1628]"
0,2,"[733, 641, 1185, 1953]"
0,2,"[807, 340, 1372, 1766]"
0,2,"[791, 470, 1119, 1953]"
0,2,"[704, 438, 1043, 1988]"
0,2,"[645, 397, 1237, 1253]"
0,2,"[540, 422, 1297, 1795]"
0,2,"[490, 777, 1123, 1805]"
0,2,"[660, 970, 1275, 2001]"
0,2,"[590, 339, 1303, 1788]"
0,2,"[674, 390, 1244, 1259]"
0,2,"[610, 480, 1319, 2006]"
0,2,"[648, 388, 1211, 1785]"
0,2,"[613, 1253, 1088, 1618]"
0,2,"[698, 387, 1289, 1499]"
0,2,"[571, 381, 1000, 1670]"
0,2,"[688, 349, 1236, 1707]"
0,2,"[739, 651, 1094, 1734]"
0,2,"[709, 513, 1136, 1723]"
0,2,"[692, 878, 1157, 1759]"
0,2,"[579, 965, 1303, 1700]"
0,2,"[773, 386, 1254, 686]"
0,2,"[736, 1441, 1316, 1773]"
0,2,"[581, 644, 1155, 918]"
0,2,"[633, 337, 1295, 758]"
0,2,"[790, 440, 985, 1728]"
0,2,"[807, 385, 1324, 1527]"
0,2,"[925, 776, 1202, 1536]"
0,2,"[736, 344, 1269, 1729]"
0,2,"[663, 354, 1286, 1440]"
0,2,"[638, 668, 1254, 1835]"
0,2,"[189, 195, 1205, 1542]"
0,2,"[94, 448, 1226, 641]"
0,2,"[82, 578, 1037, 651]"
0,2,"[740, 522, 1013, 1617]"
0,2,"[669, 530, 1055, 1628]"
0,2,"[613, 534, 1142, 1099]"
0,2,"[511, 535, 1110, 1593]"
0,2,"[134, 630, 1090, 1610]"
0,2,"[88, 455, 1418, 1485]"
0,2,"[532, 556, 1299, 1680]"
0,2,"[462, 559, 771, 1576]"
0,2,"[300, 570, 1200, 1609]"
0,2,"[241, 183, 1167, 635]"
0,2,"[549, 568, 1346, 804]"
0,2,"[546, 589, 945, 650]"
0,2,"[883, 450, 1314, 768]"
0,2,"[299, 504, 1256, 652]"
0,2,"[159, 508, 779, 566]"
0,2,"[720, 621, 1276, 1668]"
0,2,"[99, 462, 1046, 1129]"
0,2,"[679, 459, 1373, 1574]"
0,2,"[628, 462, 998, 1646]"
0,2,"[460, 466, 1184, 548]"
0,2,"[385, 540, 1318, 1693]"
0,2,"[323, 503, 848, 677]"
0,2,"[202, 551, 732, 1631]"
0,2,"[147, 268, 1370, 766]"
0,2,"[98, 565, 1246, 1634]"
0,2,"[697, 491, 1298, 752]"
0,2,"[632, 471, 1404, 1594]"
0,2,"[552, 497, 888, 1643]"
0,2,"[370, 501, 1130, 648]"
0,2,"[570, 181, 1258, 1677]"
0,2,"[81, 595, 1371, 1057]"
0,2,"[149, 362, 1152, 771]"
0,2,"[699, 530, 1309, 1633]"
0,2,"[434, 710, 698, 1528]"
0,2,"[479, 455, 1253, 772]"
0,2,"[289, 713, 539, 1524]"
0,2,"[1099, 837, 1374, 1647]"
0,2,"[870, 230, 1308, 900]"
0,2,"[534, 1394, 681, 1717]"
0,2,"[719, 558, 1217, 1829]"
0,2,"[675, 465, 1297, 1447]"
0,2,"[656, 228, 1031, 1098]"
0,2,"[651, 1388, 1266, 1831]"
0,2,"[598, 359, 1307, 1824]"
0,2,"[789, 547, 1170, 1433]"
0,2,"[716, 456, 909, 712]"
0,2,"[243, 579, 1154, 1637]"
0,2,"[189, 661, 1055, 1671]"
0,2,"[84, 169, 1290, 716]"
0,2,"[744, 592, 1197, 1009]"
0,2,"[727, 454, 1273, 1495]"
0,2,"[610, 574, 1257, 1672]"
0,2,"[203, 609, 1344, 1496]"
0,2,"[288, 619, 831, 1663]"
0,2,"[360, 641, 965, 1489]"
0,2,"[476, 362, 1322, 809]"
0,2,"[270, 457, 1006, 727]"
0,2,"[216, 698, 1049, 1645]"
0,2,"[137, 605, 1269, 1655]"
0,2,"[836, 219, 1163, 1656]"
0,2,"[83, 456, 1051, 748]"
0,2,"[407, 643, 994, 1089]"
0,2,"[477, 847, 1218, 1698]"
0,2,"[567, 456, 1051, 748]"
0,2,"[411, 287, 1142, 1694]"
0,2,"[526, 297, 1082, 758]"
0,2,"[338, 454, 1083, 1700]"
0,2,"[483, 152, 1027, 503]"
0,2,"[513, 296, 970, 1684]"
0,2,"[448, 455, 1116, 1541]"
0,2,"[846, 284, 1035, 1685]"
0,2,"[672, 110, 1114, 1686]"
0,2,"[775, 286, 1167, 1684]"
0,2,"[718, 291, 981, 2250]"
0,2,"[612, 104, 967, 2294]"
0,2,"[516, 465, 849, 1489]"
0,2,"[583, 337, 920, 1431]"
0,2,"[449, 338, 947, 1470]"
0,2,"[454, 338, 909, 1428]"
0,2,"[866, 288, 1237, 2290]"
0,2,"[795, 293, 1423, 504]"
0,2,"[659, 143, 1389, 1385]"
0,2,"[718, 291, 1349, 1384]"
0,2,"[458, 457, 1006, 1549]"
0,2,"[775, 147, 1314, 1432]"
0,2,"[633, 339, 719, 1528]"
0,2,"[489, 119, 1254, 466]"
0,2,"[442, 243, 1172, 1740]"
0,2,"[839, 499, 1110, 1740]"
0,2,"[974, 241, 1102, 382]"
0,2,"[770, 505, 1150, 2245]"
0,2,"[899, 244, 1052, 546]"
0,2,"[845, 242, 1235, 1737]"
0,2,"[460, 350, 1351, 1596]"
0,2,"[668, 241, 927, 1750]"
0,2,"[690, 242, 1054, 2284]"
0,2,"[606, 146, 1196, 1739]"
0,2,"[892, 397, 1372, 673]"
0,2,"[568, 285, 779, 1695]"
0,2,"[654, 398, 896, 2251]"
0,2,"[527, 294, 1265, 487]"
0,2,"[478, 289, 765, 1751]"
0,2,"[632, 108, 871, 1744]"
0,2,"[456, 114, 877, 445]"
0,2,"[579, 242, 1412, 2298]"
0,2,"[641, 414, 821, 1746]"
0,2,"[775, 243, 1377, 1513]"
0,2,"[529, 423, 777, 1757]"
0,2,"[562, 490, 964, 1475]"
0,2,"[452, 431, 1293, 3297]"
0,2,"[699, 515, 1253, 3344]"
0,2,"[674, 379, 1392, 3342]"
0,2,"[502, 382, 1212, 1456]"
0,2,"[418, 384, 778, 1917]"
0,2,"[962, 387, 1126, 1990]"
0,2,"[680, 381, 1052, 2159]"
0,2,"[773, 386, 1194, 1903]"
0,2,"[465, 382, 1006, 1500]"
0,2,"[771, 393, 1264, 1949]"
0,2,"[519, 397, 1195, 1947]"
0,2,"[831, 434, 1243, 3148]"
0,2,"[612, 428, 1283, 3150]"
0,2,"[575, 340, 995, 969]"
0,2,"[855, 434, 1216, 3201]"
0,2,"[682, 436, 1254, 3296]"
0,2,"[518, 573, 741, 3255]"
0,2,"[649, 431, 897, 3241]"
0,2,"[506, 574, 1224, 3245]"
0,2,"[928, 339, 1264, 3252]"
0,2,"[496, 432, 991, 2162]"
0,2,"[588, 339, 1056, 580]"
0,2,"[639, 388, 964, 1639]"
0,2,"[739, 380, 1122, 1099]"
0,2,"[948, 335, 1200, 1640]"
0,2,"[749, 477, 1125, 2118]"
0,2,"[873, 335, 1168, 1912]"
0,2,"[881, 332, 1289, 1526]"
0,2,"[654, 487, 944, 1475]"
0,2,"[693, 339, 984, 1471]"
0,2,"[602, 107, 805, 539]"
0,2,"[733, 465, 1022, 2116]"
0,2,"[703, 336, 923, 1638]"
0,2,"[861, 338, 1396, 1046]"
0,2,"[670, 388, 963, 2173]"
0,2,"[538, 381, 1059, 1580]"
0,2,"[516, 385, 812, 1497]"
0,2,"[520, 551, 911, 1587]"
0,2,"[471, 383, 955, 1580]"
0,2,"[571, 376, 1072, 1099]"
0,2,"[453, 399, 954, 1629]"
0,2,"[411, 382, 800, 1759]"
0,2,"[445, 389, 652, 1497]"
0,2,"[587, 703, 881, 2175]"
0,2,"[821, 337, 1190, 535]"
0,2,"[523, 119, 853, 399]"
0,2,"[409, 117, 965, 1854]"
0,2,"[498, 288, 1009, 2049]"
0,2,"[463, 115, 748, 1847]"
0,2,"[433, 114, 691, 327]"
0,2,"[883, 189, 1066, 652]"
0,2,"[590, 117, 1053, 692]"
0,2,"[545, 116, 1130, 1847]"
0,2,"[641, 207, 991, 2044]"
0,2,"[449, 110, 922, 1839]"
0,2,"[644, 186, 946, 1846]"
0,2,"[343, 267, 1358, 1855]"
0,2,"[820, 121, 1091, 1950]"
0,2,"[540, 128, 1417, 1947]"
0,2,"[679, 183, 984, 665]"
0,2,"[575, 123, 1375, 1951]"
0,2,"[748, 186, 917, 2050]"
0,2,"[771, 122, 1239, 2051]"
0,2,"[466, 125, 999, 1955]"
0,2,"[336, 259, 1107, 1970]"
0,2,"[586, 121, 969, 656]"
0,2,"[389, 118, 913, 1963]"
0,2,"[801, 338, 1197, 2048]"
0,2,"[437, 141, 944, 300]"
0,2,"[515, 246, 735, 1998]"
0,2,"[617, 265, 942, 1699]"
0,2,"[498, 253, 811, 1997]"
0,2,"[732, 266, 1027, 1997]"
0,2,"[454, 215, 1127, 1989]"
0,2,"[893, 174, 1202, 1988]"
0,2,"[428, 224, 880, 702]"
0,2,"[907, 223, 1279, 1993]"
0,2,"[675, 184, 912, 700]"
0,2,"[535, 1656, 978, 2001]"
0,2,"[656, 189, 1077, 713]"
0,2,"[994, 187, 1079, 1844]"
0,2,"[510, 217, 1269, 2045]"
0,2,"[934, 299, 1036, 1843]"
0,2,"[723, 220, 1154, 1848]"
0,2,"[747, 222, 1308, 643]"
0,2,"[654, 183, 880, 340]"
0,2,"[609, 238, 1371, 1843]"
0,2,"[439, 226, 854, 2050]"
0,2,"[568, 233, 1276, 1841]"
0,2,"[477, 1788, 1181, 2001]"
0,2,"[561, 314, 1207, 1788]"
0,2,"[768, 201, 1061, 2301]"
0,2,"[894, 151, 1229, 1785]"
0,2,"[894, 193, 1282, 1785]"
0,2,"[726, 313, 956, 1565]"
0,2,"[334, 390, 1268, 1809]"
0,2,"[428, 195, 896, 1802]"
0,2,"[690, 336, 900, 2251]"
0,2,"[586, 199, 893, 1852]"
0,2,"[659, 147, 989, 376]"
0,2,"[616, 193, 956, 1856]"
0,2,"[335, 198, 1141, 1920]"
0,2,"[340, 245, 626, 1760]"
0,2,"[643, 144, 817, 1791]"
0,2,"[488, 246, 1247, 1797]"
0,2,"[452, 153, 898, 410]"
0,2,"[570, 558, 875, 2254]"
0,2,"[610, 375, 1311, 1587]"
0,2,"[872, 205, 1307, 1794]"
0,2,"[594, 379, 1017, 1786]"
0,2,"[1017, 202, 1243, 1784]"
0,2,"[552, 152, 1019, 1573]"
0,2,"[606, 200, 1379, 377]"
0,2,"[592, 184, 1171, 1890]"
0,2,"[434, 148, 1078, 309]"
0,2,"[697, 153, 1202, 2045]"
0,2,"[843, 278, 1219, 1897]"
0,2,"[574, 153, 782, 221]"
0,2,"[795, 285, 1185, 2048]"
0,2,"[657, 300, 1325, 1900]"
0,2,"[490, 143, 1298, 1899]"
0,2,"[447, 153, 817, 345]"
0,2,"[993, 119, 1271, 1954]"
0,2,"[816, 123, 1131, 1896]"
0,2,"[509, 197, 951, 1889]"
0,2,"[447, 346, 988, 1913]"
0,2,"[456, 199, 849, 1904]"
0,2,"[569, 161, 1289, 2301]"
0,2,"[496, 351, 1033, 1909]"
0,2,"[440, 166, 1399, 1898]"
0,2,"[696, 153, 1186, 223]"
0,2,"[489, 328, 1114, 1893]"
0,2,"[619, 157, 1292, 2041]"
0,2,"[438, 154, 1119, 362]"
0,2,"[432, 175, 1071, 1902]"
0,2,"[683, 476, 1082, 1892]"
0,2,"[708, 431, 1127, 2206]"
0,2,"[632, 123, 1193, 864]"
0,2,"[920, 578, 1305, 2197]"
